cast,revenue,movies,return
Art Dillard,0.0,1,0.0
Art Evans,264953331.0,3,2.0660510243386243
Art Frankel,13167232.0,1,6.583616
Art Hindle,159487524.0,2,18.312898865384614
Art Hsu,34560577.0,1,1.72802885
Art Kimbro,316360478.0,1,21.090698533333335
Art LaFleur,186984617.0,5,2.1458923035087722
Art Malik,191185897.0,1,4.779647425
Art Metrano,99179163.0,2,0.0
Art Vasil,0.0,1,0.0
Arte Johnson,28078073.0,1,0.0
Artel Great,91038276.0,1,7.0029443076923075
Arthur Angel,415686217.0,1,2.6818465612903224
Arthur Belasco,1423000.0,1,6.285113600226141
Arthur Bowen,1342000000.0,1,10.736
Arthur Brauss,0.0,1,0.0
Arthur Byron,0.0,1,0.0
Arthur Corber,0.0,1,0.0
Arthur Darbinyan,1873182034.0,2,4.558616092045455
Arthur Edmund Carewe,0.0,1,0.0
Arthur F. Repola,333000000.0,1,11.892857142857142
Arthur Hill,12000000.0,2,1.7142857142857142
Arthur Hiller,0.0,1,0.0
Arthur Hiou,118587880.0,1,11.858788
Arthur Hohl,0.0,2,0.0
Arthur Holden,1170473194.0,3,3.1643832846153845
Arthur Howard,210308099.0,1,6.1855323235294115
Arthur Howell,775398007.0,1,70.49072790909091
Arthur Hunnicutt,0.0,1,0.0
Arthur Kennedy,0.0,1,0.0
Arthur Lake,0.0,4,0.0
Arthur Lee,1405403694.0,1,5.019298907142857
Arthur Loft,0.0,3,0.0
Arthur Malet,84665733.0,2,117.71421902380953
Arthur Margetson,0.0,1,0.0
Arthur Mullard,0.0,1,0.0
Arthur O'Connell,100881242.0,4,4.2281559
Arthur Q. Bryan,0.0,1,0.0
Arthur Rankin,0.0,1,0.0
Arthur Ritchie,0.0,1,0.0
Arthur Roberts,54758920.0,2,0.0
Arthur Rosenberg,0.0,2,0.0
Arthur Space,0.0,2,0.0
Arthur Spreckley,0.0,1,0.0
Arthur Taxier,1270522.0,1,0.21175366666666667
Arthur Tovey,799079486.0,7,24.80555505570745
Arthur Whybrow,0.0,1,0.0
Arthur Wilde,334901337.0,1,3.7211259666666665
Arthur Wong,0.0,1,0.0
Arthur Young,231400854.0,2,3.602515125
Artine Brown,57223890.0,1,1.0218551785714285
Artro Morris,0.0,1,0.0
Artur Krajewski,0.0,1,0.0
Artur Smolyaninov,35990999.0,3,3.0918226952380956
Arturo Gaskins,626137675.0,1,5.0091014
Arturo Gil,0.0,2,0.0
Arturo del Puerto,514509251.0,2,2.7411957984848483
Artyom Mikhalkov,13218980.0,1,4.721064285714286
Arumi Kuri,0.0,1,0.0
Aruno Tahara,83061158.0,1,2.373175942857143
Arved Birnbaum,0.0,1,0.0
Aryana Engineer,240159255.0,1,3.6947577692307694
Arye Gross,7800000.0,2,0.0
Asa Aquino,51842679.0,1,2.07370716
Asa Butterfield,93246388.0,1,2.6641825142857143
Asa Maynor,9700000.0,1,5.705882352941177
Asaka Seto,27793200.0,1,1.38966
Asako Dodo,0.0,1,0.0
Asami Kanai,25000000.0,1,5.555555555555555
Asami Miura,0.0,1,0.0
Asao Uchida,0.0,1,0.0
Asen Asenov,0.0,3,0.0
Ash Adams,25504513.0,2,7.084586944444444
Ash Brannon,149044513.0,1,1.7534648588235293
Ash Merat,682330139.0,1,4.548867593333333
Asha Khalid,0.0,1,0.0
Ashante P.T. Stokes,325771424.0,1,6.786904666666667
Ashanti,148412065.0,1,3.298045888888889
Asher Blinkoff,473226958.0,1,5.915336975
Asher Keddie,373062864.0,1,2.48708576
Asher Wallis,167221571.0,1,23.888795857142856
Ashika Gogna,158468292.0,1,1.8643328470588236
Ashlea Earl,0.0,1,0.0
Ashlee Nino,159291809.0,1,5.309726966666667
Ashleigh Ball,0.0,2,0.0
Ashleigh Gryzko,0.0,1,0.0
Ashleigh LaThrop,378827494.0,1,6.887772618181818
Ashleigh Rains,88923251.0,1,4.940180611111111
Ashley Bell,82917392.0,2,20.33406631111111
Ashley Benson,0.0,1,0.0
Ashley Boettcher,752600867.0,1,4.561217375757575
Ashley C. Williams,0.0,1,0.0
Ashley Canterna,114194847.0,1,9.51623725
Ashley Carr,0.0,1,0.0
Ashley D. Merritt,120680.0,1,0.0
Ashley Edner,1384524807.0,2,5.402813354676259
Ashley Ferrare,13168027.0,1,0.0
Ashley Foster,127730736.0,1,7.513572705882353
Ashley Greene,3342107290.0,5,9.692472776399576
Ashley Hamilton,1333683060.0,2,6.980035518333333
Ashley Hayes,167221571.0,1,23.888795857142856
Ashley Hoelck,169956806.0,1,1.4163067166666667
Ashley Howard,90449929.0,1,3.230354607142857
Ashley Hudson,809342332.0,1,4.496346288888889
Ashley Jeffery,2787965087.0,1,11.763565767932489
Ashley Jensen,494878759.0,1,2.999265206060606
Ashley Johnson,1564018760.0,2,5.676583204545455
Ashley Judd,1253427345.0,9,2.202572546758999
Ashley Laurence,39189723.0,5,4.22025284
Ashley LeConte Campbell,78378744.0,1,3.9189372
Ashley Lilley,609841637.0,1,11.727723788461539
Ashley McGuire,2296305868.0,2,7.276611736
Ashley Nicole,52424533.0,1,1.4562370277777779
Ashley Nicole Hudson,311594032.0,1,4.210730162162162
Ashley Nicole Hutto,52424533.0,1,1.4562370277777779
Ashley Nicole Murray,415484914.0,1,3.4623742833333333
Ashley Olsen,259175788.0,1,2.1597982333333334
Ashley Palmer,193355800.0,1,12890.386666666667
Ashley Parker Angel,0.0,1,0.0
Ashley Peldon,0.0,1,0.0
Ashley Phipps,114194847.0,1,9.51623725
Ashley Rickards,0.0,1,0.0
Ashley Roberts,95226116.0,1,1.7967191698113207
Ashley Scott,118938655.0,3,0.9248534195238095
Ashley Siloac,311594032.0,1,4.210730162162162
Ashley Sugarman,159291809.0,1,5.309726966666667
Ashley Tisdale,78378744.0,3,1.3063124
Ashly Margaret Rae,6086508.0,1,0.0
Ashlyn Casalegno,616801808.0,1,6.358781525773196
Ashlyn Gere,0.0,1,0.0
Ashlynn Brooke,83188165.0,1,3.4661735416666666
Ashlynn Yennie,0.0,2,0.0
Ashraf Barhom,570293190.0,2,2.4653073332727273
Ashton Chen,36000000.0,1,2.790090126886324
Ashton Holmes,0.0,1,0.0
Ashton Kutcher,483581998.0,3,4.821960754939668
Ashton Moio,104303851.0,1,10.4303851
Ashutosh Rana,0.0,1,0.0
Ashwin Mudaliar,1153304495.0,1,4.61321798
Asi Cohen,0.0,1,0.0
Asia Argento,324273931.0,4,1.7743218976190476
Asia De Marcos,212000000.0,1,4.711111111111111
Asif Khan,0.0,1,0.0
Asio Highsmith,60780981.0,1,2.1707493214285716
Aske Bang,0.0,1,0.0
Asrani,36500000.0,2,0.0
Assaf Cohen,363164265.0,1,4.272520764705883
Assi Dayan,17768900.0,1,0.0
Asta Parades,0.0,1,0.0
Astadouli Babani,0.0,1,0.0
Astrid Allwyn,0.0,1,0.0
Astrid Bergès-Frisbey,1045713802.0,1,2.7518784263157894
Astrid De Richemonte,43848069.0,1,2.9232046
Astrid Søjberg,0.0,1,0.0
Asuka Tovazzi,81967450.0,1,2.3419271428571427
Asumi Miwa,1461989.0,1,0.1461989
Atanas Ilitch,0.0,1,0.0
Atanas Madzharov,0.0,1,0.0
Atanas Srebrev,463309686.0,4,1.5530376073863636
Atanaska Popova,0.0,1,0.0
Athena Chu,0.0,1,0.0
Athena Karkanis,207586262.0,3,6.712773493939395
Athena Massey,128769345.0,2,1.19230875
Athene Seyler,0.0,1,0.0
Athina Rachel Tsangari,11176469.0,1,3.725489666666667
Atif Y. Siddiqi,422610419.0,1,6.501698753846154
Atik Mohamed,191185897.0,1,4.779647425
Atilla Pinke,95708457.0,1,4.350384409090909
Atkins Estimonds,169837010.0,1,4.24592525
Atle Kirkegård,0.0,1,0.0
Atley Siauw,158468292.0,1,1.8643328470588236
Ato Essandoh,415484914.0,1,3.4623742833333333
Atsuko Hayashida,2287714.0,1,0.0
Atsuko Takahashi,0.0,1,0.0
Atsuko Tanaka,12077365.0,4,0.0
Atsumi Kanno,0.0,1,0.0
Atsushi Goto,2287714.0,1,0.0
Atsushi Hiroki,21660.0,1,0.0
Atsushi Ida,0.0,1,0.0
Atthakorn Suwannaraj,0.0,1,0.0
Atticus Shaffer,0.0,1,0.0
Atticus Todd,34560577.0,1,1.72802885
Attila Davidhazy,738599701.0,1,4.923998006666666
Attila G. Kerekes,2615785856.0,4,4.240033225972223
Attila Árpa,304654182.0,1,3.3114585
Attilio Dottesio,6000000.0,1,5.0
Aubree Miller,0.0,2,0.0
Aubrey Dollar,0.0,1,0.0
Aubrey Mather,0.0,1,0.0
Aubrey Morris,0.0,2,0.0
Aubrey Peeples,0.0,1,0.0
Aubrey Plaza,743559607.0,1,3.717798035
Aubrey Richards,0.0,1,0.0
Aubrey Woods,0.0,1,0.0
Audi Resendez,786636033.0,1,4.252086664864865
Audra Griffis,0.0,1,0.0
Audra Lea Keener,0.0,1,0.0
Audra Lindley,0.0,1,0.0
Audrey Marlyn,0.0,1,0.0
Audrey Metcalf,0.0,1,0.0
Audrey P. Scott,1402307.0,1,0.12193973913043478
Audrey Petenbrink,0.0,1,0.0
Audrey Tautou,771718258.0,2,3.4389987227924528
Audrey Totter,0.0,2,0.0
Audrey Wasilewski,467365246.0,2,1.2299085421052631
Audrie Neenan,67642693.0,1,3.0746678636363636
Audrina Patridge,0.0,2,0.0
Audu Paden,0.0,2,0.0
Augie Duke,0.0,1,0.0
August Schellenberg,153698625.0,5,1.53698625
August Schwartz,87987055.0,1,4.2920514634146345
Augustin Aguerreberry,0.0,1,0.0
Augustin Legrand,0.0,1,0.0
Augusto Larreta,8890685.0,1,0.0
Augustus Prew,60700000.0,1,2.1678571428571427
Aung Aay Noi,113244290.0,1,2.2648858
Aung Theng,113244290.0,1,2.2648858
Aure Atika,70380982.0,2,4.484556722302387
Aurelia Riley,1215439994.0,1,6.07719997
Aurelian Popa,0.0,1,0.0
Auretta Gay,0.0,1,0.0
Aurorah Allain,0.0,1,0.0
Aurélie Meriel,0.0,1,0.0
Aurélie Saada,29456000.0,1,7.364
Austin Bickel,35387212.0,1,1.862484842105263
Austin Burrows,299370084.0,1,1.7610004941176471
Austin Galuppo,738599701.0,1,4.923998006666666
Austin Highsmith,147828930.0,2,2.017367121996997
Austin Hooper,1153304495.0,1,4.61321798
Austin Hébert,162146076.0,1,2.7024346
Austin Lyon,287506194.0,1,9.914006689655173
Austin Michael Scott,0.0,2,0.0
Austin O'Brien,34510225.0,3,1.0700333333333334
Austin Pendleton,2086261186.0,4,3.786605994228723
Austin Sanders,1153304495.0,1,4.61321798
Austin St. John,17979739.0,1,1.7979739
Austin Stoker,55844595.0,2,10.434684803921568
Austin Stowell,147828930.0,2,2.017367121996997
Austin Thomas,0.0,1,0.0
Austin Willis,124881062.0,1,49.9524248
Austin Wilson,2787965087.0,1,11.763565767932489
Autumn Dial,179246868.0,1,1.6295169818181818
Autumn Klein,52424533.0,1,1.4562370277777779
Autumn Reeser,0.0,2,0.0
Ava Acres,5613679870.0,8,6.671927475700395
Ava Caton,644571402.0,1,3.7915964823529413
Ava Del Cielo,389681935.0,1,2.3617086969696968
Ava Fabian,0.0,1,0.0
Ava Gardner,0.0,2,0.0
Ava Hughes,75700498.0,1,5.046699866666667
Ava Katharina Maria Hoeller,415484914.0,1,3.4623742833333333
Ava Rose Williams,585174222.0,1,4.179815871428572
Ava Santana,43493123.0,1,3.6244269166666667
Ava Telek,0.0,1,0.0
Avalon Anders,0.0,1,0.0
Aventurina King,0.0,1,0.0
Avery Camp,167221571.0,1,23.888795857142856
Avi Kaplan,287506194.0,1,9.914006689655173
Avi Kleinberger,22812411.0,1,15.208274
Avis-Marie Barnes,59217789.0,1,5.9217789
Avner Eisenberg,96773200.0,1,3.870928
Avner Garbi,103911669.0,1,86.5930575
Avon Long,159616327.0,1,29.021150363636362
Awkwafina,108758521.0,1,3.1073863142857143
Axel Dench,850000000.0,1,7.522123893805309
Axel Harney,873260194.0,1,3.493040776
Axel L. Schiller,185898.0,1,0.30983
Axel Milberg,0.0,1,0.0
Axel Stein,0.0,2,0.0
Axel Wursten,40924982.0,1,1.605113444604775
Axelle Munezero,86165646.0,1,1.9147921333333333
Aya Endo,0.0,1,0.0
Aya Hirano,0.0,1,0.0
Aya Hisakawa,0.0,3,0.0
Aya Steinovitz,0.0,1,0.0
Aya Ueto,0.0,2,0.0
Ayako Shiraishi,163644662.0,1,5.454822066666667
Ayame Misaki,0.0,1,0.0
Ayana Noguchi,25000000.0,1,5.555555555555555
Ayanna Berkshire,392616625.0,1,10.611260135135135
Ayelet Ben-Shahar,623933331.0,1,3.119666655
Ayelet Zurer,662845518.0,1,2.94598008
Ayesha Dharker,649398328.0,1,5.411652733333334
Ayesha Fraser,268157400.0,1,14.897633333333333
Ayesha Orange,296655431.0,1,4.7088163650793655
Ayla Amiral,274703340.0,1,2.388724695652174
Ayn Ruymen,470654000.0,1,67.23628571428571
Aysanoa Runachagua,6000000.0,1,5.0
Ayumi Fujimura,269980.0,1,0.0
Ayumi Ito,0.0,1,0.0
Ayzee,783112979.0,1,13.501947913793103
Az Abrahams,0.0,1,0.0
Azad,9584131.0,1,0.7986775833333334
Azama Bashir,0.0,1,0.0
Azim Aziz Nia,0.0,1,0.0
Aziz Ansari,877244782.0,1,9.2341556
Azura Skye,0.0,1,0.0
Azusa,0.0,1,0.0
B. G. Fisher,78868508.0,1,6.572375666666667
B. J. Novak,1616900933.0,3,3.9874926462626257
B. J. Ward,0.0,1,0.0
B.J. Grogan,0.0,1,0.0
B.J. Harrison,482860185.0,1,5.192045
B.J. Parker,582706485.0,2,13.675585070238094
BD Wong,2903853755.0,6,4.679381687830688
Ba Sen Zha Bu,248873834.0,2,1.5520708539012615
Baard Owe,0.0,1,0.0
Babaloo Mandel,69821334.0,1,8.72766675
Babek Ahmed Poor,0.0,1,0.0
Babette Bombshell,0.0,1,0.0
Babou Ceesay,1056057273.0,1,5.280286365
Babs Chula,68369434.0,2,1.1394905666666666
Babsi Schultz-Reckewell,0.0,1,0.0
Badja Djola,0.0,1,0.0
Bae Doona,1954937.0,1,0.48873425
Baha Jackson,0.0,1,0.0
Bahar Soomekh,561726827.0,2,9.520007456666667
Bai Bing,0.0,1,0.0
Bai Ling,194057785.0,3,4.170581448084291
Bailee Madison,120680.0,1,0.0
Bailey Campbell,311594032.0,1,4.210730162162162
Bailey Chase,873260194.0,1,3.493040776
Bailey Gambertoglio,970761885.0,1,12.773182697368421
Bailey Gwynne,0.0,1,0.0
Bailey Hanks,159291809.0,1,5.309726966666667
Bailey Rose King,346147658.0,1,4.072325388235294
Ballard Berkeley,0.0,1,0.0
Balthazar Getty,0.0,1,0.0
Balázs Koós,72527595.0,1,5.1805425
Bam Margera,254285295.0,3,8.444640831818182
Banica Gheorghe,0.0,1,0.0
Banjou Ginga,269980.0,1,0.0
Baoan Coleman,300400432.0,1,6.827282545454546
Barbara Alyn Woods,0.0,2,0.0
Barbara Archer,0.0,1,0.0
Barbara Bach,185438673.0,1,13.2456195
Barbara Baxley,39024251.0,1,0.0
Barbara Beaird,215880014.0,1,53.9700035
Barbara Billingsley,83453539.0,1,23.843868285714287
Barbara Bingham,14000000.0,1,2.8
Barbara Borchorst,0.0,1,0.0
Barbara Bouchet,41744718.0,1,3.4787265
Barbara Bozoky,1012189.0,1,2.8512366197183097
Barbara Broccoli,191185897.0,1,4.779647425
Barbara Carey,29400000.0,1,84.0
Barbara Carrera,160000000.0,2,2.2222222222222223
Barbara Cason,30749142.0,1,2.1963672857142855
Barbara Coles,183316455.0,1,9.908997567567567
Barbara Crampton,2023414.0,4,0.5620594444444444
Barbara Dirickson,521170825.0,1,3.594281551724138
Barbara Eden,0.0,1,0.0
Barbara Edwards,415484914.0,1,3.4623742833333333
Barbara Eve Harris,1357158000.0,2,2.912689477325581
Barbara Ewing,0.0,1,0.0
Barbara Gordon,0.0,1,0.0
Barbara Gurskey,0.0,1,0.0
Barbara Hale,100489151.0,1,10.0489151
Barbara Harris,17280326.0,1,0.8640163
Barbara Hershey,97009150.0,3,21.557588888888887
Barbara Hintz,0.0,1,0.0
Barbara Holmes,34000000.0,1,9.714285714285714
Barbara Howard,32980880.0,2,6.342476923076923
Barbara Jean Wong,0.0,1,0.0
Barbara Jefford,78898765.0,2,19.72469125
Barbara Keegan,39846344.0,1,6.641057333333333
Barbara Keogh,0.0,1,0.0
Barbara Klebel,5535405.0,1,2.214162
Barbara Leonard,0.0,1,0.0
Barbara Luddy,93600000.0,1,0.0
Barbara Magdalena Ahren,0.0,1,0.0
Barbara Magnolfi,0.0,1,0.0
Barbara Marshall,165335153.0,1,4.468517648648649
Barbara Mautino,54947.0,1,0.015699142857142856
Barbara Moose,0.0,1,0.0
Barbara Murray,0.0,2,0.0
Barbara Müller,0.0,1,0.0
Barbara Nabozny,165335153.0,1,4.468517648648649
Barbara Nedeljakova,168902421.0,2,9.276873828333335
Barbara O'Laughlin,572700000.0,1,17.7032457496136
Barbara Perry,89325780.0,2,0.0
Barbara Pilavin,230884728.0,1,2.30884728
Barbara Prince,169837010.0,1,4.24592525
Barbara Quinn,87987055.0,1,4.2920514634146345
Barbara Rhoades,0.0,1,0.0
Barbara Russell,34000000.0,1,9.714285714285714
Barbara Shelley,364937.0,3,0.4338615469299294
Barbara Stafford,0.0,1,0.0
Barbara Steele,0.0,1,0.0
Barbara Stuart,38435947.0,1,6.4059911666666665
Barbara Tarbuck,97921651.0,3,0.34061839285714285
Barbara Tasker,74189677.0,1,4.121648722222222
Barbara Tyson,53302314.0,3,0.772497304347826
Barbara Vincent,1084939099.0,1,4.339756396
Barbara Windsor,1324861194.0,9,0.7653840049019608
Barbara Yu Ling,544476.0,1,0.0
Barbara Zatler,0.0,1,0.0
Barbi Benton,8890685.0,1,0.0
Barbie Wilde,12090735.0,2,2.0151225
Barbii,0.0,1,0.0
Barbra Streisand,879516830.0,4,3.3236946825892857
Barbro Enberg,104345682.0,1,8.026590923076924
Barc Doyle,29133000.0,1,22.41
Barclay Hope,112462508.0,2,1.1714844583333333
Barima McKnight,0.0,1,0.0
Barnaby Holm,20471382.0,1,0.0
Barnaby Metschurat,3897799.0,1,0.7354337735849057
Barnaby Smith,288500217.0,1,3.84666956
Barnabás Réti,682330139.0,1,4.548867593333333
Barnard Hughes,106909810.0,3,1.9106889019607844
Barney Martin,110142874.0,2,6.818691571428571
Baron Davis,0.0,1,0.0
Barret Oliver,130496851.0,3,0.7255392966490298
Barrett Perlman,167221571.0,1,23.888795857142856
Barrie Brown,415484914.0,1,3.4623742833333333
Barrie Dunn,0.0,1,0.0
Barrie Holland,962625971.0,2,19.68289984702902
Barrie Ingham,0.0,1,0.0
Barrie Winship,187500000.0,1,6.818181818181818
Barry Aird,1405403694.0,1,5.019298907142857
Barry Andrews,0.0,1,0.0
Barry Bernard,0.0,2,0.0
Barry Bernardi,70000000.0,1,233.33333333333334
Barry Bostwick,112892319.0,4,23.519233125
Barry Brenner,0.0,2,0.0
Barry Brown,0.0,1,0.0
Barry Coe,187884007.0,1,9.39420035
Barry Copping,775398007.0,1,70.49072790909091
Barry Corbin,305234091.0,4,2.6253382752777776
Barry Del Sherman,816969268.0,1,10.892923573333332
Barry Dennen,0.0,1,0.0
Barry Diamond,38435947.0,1,6.4059911666666665
Barry Evans,0.0,1,0.0
Barry Fitzgerald,0.0,1,0.0
Barry Flatman,25105517.0,2,0.0
Barry Fortgang,287506194.0,1,9.914006689655173
Barry Foster,0.0,1,0.0
Barry Gnome,775398007.0,1,70.49072790909091
Barry Humphries,1961439104.0,3,4.695994601304965
Barry J. Ratcliffe,217022588.0,1,3.1915086470588236
Barry Jones,0.0,1,0.0
Barry Kelley,0.0,1,0.0
Barry Kramer,350448145.0,1,11.681604833333333
Barry Livingston,117000000.0,3,1.1142857142857143
Barry Lowe,0.0,1,0.0
Barry Lynch,0.0,1,0.0
Barry Macollum,0.0,1,0.0
Barry Miller,237113184.0,1,67.746624
Barry Nelson,100489151.0,2,5.02445755
Barry Nolan,118587880.0,1,11.858788
Barry Pearl,181813770.0,1,30.302295
Barry Pepper,377157175.0,2,2.9173987731329687
Barry Raymond,0.0,1,0.0
Barry Scott,0.0,1,0.0
Barry Sigismondi,71073932.0,1,1.1845655333333334
Barry Sobel,22642033.0,1,0.0
Barry Sonnenfeld,48919043.0,1,0.0
Barry Stanton,88323487.0,1,1.76646974
Barry Sullivan,41687243.0,1,0.0
Barry Tompkins,300473716.0,1,9.692700516129031
Barry Warren,0.0,1,0.0
Barry Watson,67192859.0,1,3.35964295
Bart A. Piscitello Jr.,217022588.0,1,3.1915086470588236
Bart Allison,0.0,1,0.0
Bart Blackburn,459270619.0,1,13.122017685714285
Bart Braverman,0.0,1,0.0
Bart Edwards,809342332.0,1,4.496346288888889
Bart Fletcher,39407616.0,1,0.6062710153846154
Bart Fouche,0.0,1,0.0
Bart Johnson,0.0,2,0.0
Bart Sumner,0.0,1,0.0
Bart Tangredi,176885658.0,1,2.211070725
Bart de Rijk,8786756.0,1,5.857837333333333
Barton Bund,873260194.0,1,3.493040776
Barton Heyman,441306145.0,2,27.5816340625
Barton MacLane,0.0,5,0.0
Barton Yarborough,0.0,1,0.0
Bas Rutten,290890373.0,2,4.94062108805668
Bashar Rahal,0.0,2,0.0
Basil Rathbone,0.0,10,0.0
Basil Ruysdael,0.0,1,0.0
Basil Wallace,36697045.0,2,0.8101351847826087
Basilina Butler,623933331.0,1,3.119666655
Baxter,0.0,1,0.0
Baxter Harris,19165560.0,1,0.5475874285714286
Baxter Humby,616801808.0,1,6.358781525773196
Baylee Klein,52424533.0,1,1.4562370277777779
Baziga,0.0,1,0.0
Be Satrazemis,1153304495.0,1,4.61321798
Beanie Feldstein,108758521.0,1,3.1073863142857143
Beans El-Balawi,64238440.0,1,4.282562666666666
Beans Morocco,18090181.0,1,1.2921557857142858
Bear Lawrence,653428261.0,1,4.08392663125
Beatie Edney,21743608.0,2,0.50124716
Beatrice Boepple,22168359.0,1,2.771044875
Beatrice Curtis,0.0,1,0.0
Beatrice Gray,0.0,1,0.0
Beatrice Ilg,373062864.0,1,2.48708576
Beatrice Miller,1953656520.0,2,7.593462129722223
Beatrice Rosen,1004558444.0,1,5.430045643243243
Beatrice Straight,122200000.0,1,11.42056074766355
Beatrice Zeilinger,172855065.0,1,2.6593086923076923
Beau Billingslea,522406984.0,4,1.4243915945820433
Beau Bridges,8900000.0,2,0.6357142857142857
Beau Gadsdon,1056057273.0,1,5.280286365
Beau Garrett,689110526.0,2,2.288377350678733
Beau Gentry,140000000.0,1,180.18018018018017
Beau Holden,207283925.0,1,5.454840131578948
Beau James,19165560.0,1,0.5475874285714286
Beau Mirchoff,216872629.0,4,2.920848338888889
Beau Starr,379859156.0,3,5.854602344444444
Beba Lončar,0.0,1,0.0
Bebe Drake,33526835.0,3,0.5587805833333334
Bebe Neuwirth,8620678.0,1,0.0
Bebel Gilberto,500188435.0,1,4.856198398058252
Becca Sweitzer,366723340.0,2,4.198300524644946
Bechir Sylvain,0.0,1,0.0
Beck Bennett,55969000.0,1,1.11938
Becki Dennis,217022588.0,1,3.1915086470588236
Becky Ann Baker,890871626.0,1,3.4529907984496124
Becky O'Donohue,363164265.0,1,4.272520764705883
Bedri Çavusoglu,78898765.0,1,39.4493825
Bee Duffell,0.0,1,0.0
Beejan Land,0.0,1,0.0
Beena Banerjee,0.0,1,0.0
Beetlejuice,141220678.0,1,3.138237288888889
Begonya Plaza,85566869.0,2,3.2861878333333334
Behrokh Khoshnevis,0.0,1,0.0
Bel Hernandez,108782847.0,1,12.086983
Bela Grushka,19776159.0,1,0.0
Bela Lugosi,1012189.0,4,0.7128091549295774
Belen Rosenberg,415484914.0,1,3.4623742833333333
Belinda Balaski,212551202.0,4,8.183045694090909
Belinda Bauer,45681173.0,2,0.6525881857142857
Belinda Beatty,30749142.0,1,2.1963672857142855
Belinda McClory,463517383.0,1,7.357418777777778
Belinda Palmer,30000000.0,1,5.0
Belinda Stewart-Wilson,88025781.0,1,0.0
Belita Moreno,148117892.0,2,4.2475736
Bella Bruck,0.0,1,0.0
Bella Flores,22812411.0,1,15.208274
Bella Heathcote,378827494.0,1,6.887772618181818
Bella Hudson,0.0,1,0.0
Bella Thorne,233755553.0,3,0.0
Bellamy Young,397850012.0,1,2.6523334133333334
Belle Avery,191185897.0,1,4.779647425
Belle Eseoghene Omabele,122513057.0,1,8.277909256756757
Belle McDonald,470654000.0,1,67.23628571428571
Belle Mitchell,0.0,2,0.0
Belle Montrose,0.0,1,0.0
Bellina Logan,223664608.0,1,3.7277434666666664
Ben Affleck,1150252465.0,4,3.7670009792941173
Ben Astar,33139618.0,1,1.1835577857142856
Ben Barnes,835337630.0,2,2.273481976200717
Ben Bass,50671850.0,1,2.026874
Ben Bates,0.0,1,0.0
Ben Batt,370569774.0,1,2.646926957142857
Ben Binswagner,385680446.0,1,2.5712029733333335
Ben Borowiecki,1853164032.0,2,8.28934461
Ben Browder,872316141.0,5,1.1177018552857143
Ben Cardinal,57223890.0,1,1.0218551785714285
Ben Carruthers,45300000.0,1,8.38888888888889
Ben Cartwright,524028679.0,1,5.822540877777778
Ben Chapman,1300000.0,1,0.0
Ben Cooke,599045960.0,1,3.9936397333333336
Ben Cotton,57223890.0,2,0.5109275892857142
Ben Crompton,0.0,1,0.0
Ben Cross,475147120.0,6,0.6257807709343434
Ben Crowe,0.0,1,0.0
Ben Crowley,0.0,1,0.0
Ben Daniels,1056057273.0,2,2.6401431825
Ben Davidson,79114085.0,1,3.95570425
Ben DiGregorio,0.0,1,0.0
Ben Diskin,201957688.0,4,3.3659614666666666
Ben Easter,0.0,1,0.0
Ben Erway,0.0,1,0.0
Ben Falcone,141702264.0,1,0.0
Ben Feldman,91379051.0,1,4.809423736842105
Ben Foster,805957594.0,4,2.2286697951785714
Ben Frank,45000000.0,1,22.5
Ben Fransham,75505973.0,1,2.5168657666666667
Ben Garant,413106170.0,1,2.7540411333333332
Ben Gazzara,46730864.0,2,1.8357094
Ben Geldreich,698491347.0,1,10.271931573529411
Ben Gerrard,9630444.0,1,1.2038055
Ben Gleib,877244782.0,1,9.2341556
Ben Haist,115350426.0,1,6.785319176470588
Ben Hammer,56777724.0,2,3.560099666666667
Ben Hardy,543934787.0,1,3.0558134101123597
Ben Harris,229147509.0,1,1.5913021458333334
Ben Hartigan,34725000.0,1,6.945
Ben Hisoler,296655431.0,1,4.7088163650793655
Ben Homewood,457363168.0,1,3.5181782153846153
